CommonID;SectorName;Style;TextRUSingle;TextRUPrular;TextENSingle;TextENPrular;TextUASingle;TextUAPrular;;
DSKT0019;desktop;business;Этот ярлык всегда можно добавить на рабочий стол в деталях шаблона;;This shortcut can always be added to desktop in template details;;Цей ярлик завжди можна додати на робочий стіл у деталях шаблону;;;
DSKT0019;desktop;friendly;Этот ярлык всегда можно добавить на рабочий стол в деталях шаблона;;You can always add this shortcut to desktop in template details;;Цей ярлик завжди можна додати на робочий стіл у деталях шаблону;;;
DSKT0019;desktop;neutral;Этот ярлык всегда можно добавить на рабочий стол в деталях шаблона;;This shortcut can always be added to desktop in template details;;Цей ярлик завжди можна додати на робочий стіл у деталях шаблону;;;
ANDR0761;ANDROID;neutral;ALFA_UA;;ALFA_UA;;ALFA_UA;;;
ANDR0761;ANDROID;business;ALFA_UA;;ALFA_UA;;ALFA_UA;;;
ANDR0761;ANDROID;friendly;ALFA_UA;;ALFA_UA;;ALFA_UA;;;
CSH00057;cashU;neutral;Победители определены!;;The winners have been defined!;;Переможців визначено!;;;
CSH00057;cashU;business;Победители определены!;;The winners have been defined!;;Переможців визначено!;;;
CSH00057;cashU;friendly;Победители определены!;;The winners have been defined!;;Переможців визначено!;;;
CSH00058;cashU;neutral;Ожидай результаты %s;;Wait for results %s;;Очікуй на результати %s;;;
CSH00058;cashU;business;Ожидайте результаты %s;;Wait for results %s;;Очікуйте на результати %s;;;
CSH00058;cashU;friendly;Ожидай результаты %s;;Wait for results %s;;Очікуй на результати %s;;;
CSH00059;cashU;neutral;%s%%;;%s%%;;%s%%;;;
CSH00059;cashU;business;%s%%;;%s%%;;%s%%;;;
CSH00059;cashU;friendly;%s%%;;%s%%;;%s%%;;;
CSH00060;cashU;neutral;Вернуть деньги;;Get the money back;;Повернути гроші ;;;
CSH00060;cashU;business;Вернуть деньги;;Get the money back;;Повернути гроші ;;;
CSH00060;cashU;friendly;Вернуть деньги;;Get the money back;;Повернути гроші ;;;
CSH00061;cashU;neutral;Обнуление бонусов;;Bonuses reset;;Обнулення бонусів;;;
CSH00061;cashU;business;Обнуление бонусов;;Bonuses reset;;Обнулення бонусів;;;
CSH00061;cashU;friendly;Обнуление бонусов;;Bonuses reset;;Обнулення бонусів;;;
CSH00062;cashU;neutral;Купить шанс;;Buy a chance;;Купити шанс;;;
CSH00062;cashU;business;Купить шанс;;Buy a chance;;Купити шанс;;;
CSH00062;cashU;friendly;Купить шанс;;Buy a chance;;Купити шанс;;;
CSH00063;cashU;neutral;- %s %s;;- %s %s;;- %s %s;;;
CSH00063;cashU;business;- %s %s;;- %s %s;;- %s %s;;;
CSH00063;cashU;friendly;- %s %s;;- %s %s;;- %s %s;;;
CSH00064;cashU;neutral;+ %s %s;;+ %s %s;;+ %s %s;;;
CSH00064;cashU;business;+ %s %s;;+ %s %s;;+ %s %s;;;
CSH00064;cashU;friendly;+ %s %s;;+ %s %s;;+ %s %s;;;
CSH00065;cashU;neutral;Вознаграждения;;Rewards;;Винагороди;;;
CSH00065;cashU;business;Вознаграждения;;Rewards;;Винагороди;;;
CSH00065;cashU;friendly;Вознаграждения;;Rewards;;Винагороди;;;
CSH00066;cashU;neutral;Корректировка бонусов;;Bonus adjustment;;Корегування бонусів;;;
CSH00066;cashU;business;Корректировка бонусов;;Bonus adjustment;;Корегування бонусів;;;
CSH00066;cashU;friendly;Корректировка бонусов;;Bonus adjustment;;Корегування бонусів;;;
CSH00067;cashU;neutral;Призы в Cash'U CLUB;;Cash'U CLUB prizes;;Призи в Cash'U CLUB;;;
CSH00067;cashU;business;Призы в Cash'U CLUB;;Cash'U CLUB prizes;;Призи в Cash'U CLUB;;;
CSH00067;cashU;friendly;Призы в Cash'U CLUB;;Cash'U CLUB prizes;;Призи в Cash'U CLUB;;;
CSH00068;cashU;neutral;Кешбэк (возврат покупки);;Cashback (return of purchase);;Кешбек (повернення покупки);;;
CSH00068;cashU;business;Кешбэк (возврат покупки);;Cashback (return of purchase);;Кешбек (повернення покупки);;;
CSH00068;cashU;friendly;Кешбэк (возврат покупки);;Cashback (return of purchase);;Кешбек (повернення покупки);;;
CSH00069;cashU;neutral;Статусы Cash'U Club;;Cash'U Club Statuses;;Статуси Cash'U Club;;;
CSH00069;cashU;business;Статусы Cash'U Club;;Cash'U Club Statuses;;Статуси Cash'U Club;;;
CSH00069;cashU;friendly;Статусы Cash'U Club;;Cash'U Club Statuses;;Статуси Cash'U Club;;;
CSH00070;cashU;neutral;Призы в Cash'U CLUB;;Cash'U CLUB prizes;;Призи в Cash'U CLUB;;;
CSH00070;cashU;business;Призы в Cash'U CLUB;;Cash'U CLUB prizes;;Призи в Cash'U CLUB;;;
CSH00070;cashU;friendly;Призы в Cash'U CLUB;;Cash'U CLUB prizes;;Призи в Cash'U CLUB;;;
CSH00071;cashU;neutral;Куплено шансов;;Purchased chances ;;Придбано шансів;;;
CSH00071;cashU;business;Куплено шансов;;Purchased chances ;;Придбано шансів;;;
CSH00071;cashU;friendly;Куплено шансов;;Purchased chances ;;Придбано шансів;;;
CSH00072;cashU;neutral;Вернется на счет;;Will be returned to the account;;Повернеться на рахунок;;;
CSH00072;cashU;business;Вернется на счет;;Will be returned to the account;;Повернеться на рахунок;;;
CSH00072;cashU;friendly;Вернется на счет;;Will be returned to the account;;Повернеться на рахунок;;;
CSH00073;cashU;neutral;За вычетом налогов: 18% ПДФЛ и 1,5% военного сбора;;After tax: 18% income tax and 1.5% military levy;;За вирахуванням податків: 18% ПДФО і 1,5% військового збору;;;
